0.347,0.805,0.272,0.277,0.547,0.006,1.338,0.918,0.106,370.86,556.12,205.03,177.82,-0.56,125.14
0.336,0.815,0.247,0.248,0.516,0.024,1.332,0.963,0.105,370.59,558.26,205.46,177.82,-0.56,125.14
0.357,0.802,0.252,0.215,0.493,0.025,1.307,0.996,0.125,370.01,560.55,206.01,177.82,-0.56,125.14
0.369,0.803,0.237,0.19,0.499,0.052,1.283,1.015,0.165,369.25,562.74,206.48,177.81,-0.56,125.14
0.393,0.802,0.215,0.17,0.488,0.04,1.245,1.044,0.19,368.18,564.86,207.02,177.82,-0.56,125.14
0.415,0.798,0.218,0.145,0.476,0.043,1.259,1.072,0.252,367.02,566.7,207.51,177.82,-0.56,125.14
0.434,0.803,0.191,0.14,0.451,0.036,1.229,1.101,0.242,365.57,568.54,208.04,177.82,-0.56,125.14
0.449,0.788,0.186,0.09,0.46,0.059,1.177,1.094,0.303,364.02,570.15,208.57,177.81,-0.56,125.14
0.455,0.816,0.174,0.093,0.426,0.062,1.165,1.123,0.305,362.41,571.44,209.07,177.82,-0.56,125.14
0.483,0.814,0.145,0.091,0.427,0.059,1.106,1.102,0.355,360.57,572.61,209.53,177.82,-0.56,125.14
0.523,0.823,0.139,0.058,0.394,0.07,1.085,1.124,0.353,358.67,573.55,210.02,177.83,-0.55,125.14
0.553,0.832,0.119,0.057,0.395,0.111,1.06,1.103,0.384,356.75,574.39,210.54,177.81,-0.56,125.14
0.568,0.829,0.113,0.039,0.384,0.106,1.008,1.092,0.391,354.74,574.91,211.02,177.81,-0.56,125.14
0.593,0.842,0.107,0.052,0.367,0.103,0.994,1.117,0.403,352.71,575.23,211.54,177.81,-0.56,125.14
0.617,0.854,0.085,0.03,0.37,0.143,0.967,1.093,0.439,350.68,575.33,212.03,177.81,-0.56,125.14
0.627,0.871,0.089,0.035,0.347,0.141,0.948,1.068,0.437,348.59,575.2,212.55,177.81,-0.56,125.14
0.652,0.866,0.07,0.045,0.34,0.145,0.925,1.052,0.427,346.81,574.89,213.04,177.81,-0.56,125.14
0.68,0.891,0.051,0.031,0.323,0.143,0.895,1.029,0.453,344.96,574.37,213.5,177.82,-0.56,125.13
0.722,0.906,0.058,0.042,0.318,0.147,0.89,1.002,0.451,343.17,573.7,214.02,177.81,-0.56,125.13
